,Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,user,Probe
1809,2,606644,611644,16.102,15.822,5.193,6.313,6.136,5.004,4,0
1810,2,611644,616644,15.822,15.538,6.313,6.046,5.004,4.967,4,0
1811,2,616644,621644,15.538,15.223,6.046,5.307,4.967,4.841,4,0
1812,2,621644,626645,15.223,14.86,5.307,5.331,4.841,5.476,4,0
1813,2,626645,631644,14.86,14.533,5.331,5.175,5.476,5.578,4,0
1814,2,631644,636645,14.533,14.044,5.175,6.504,5.578,6.214,4,1
1815,2,636645,641645,14.044,13.945,6.504,6.694,6.214,6.403,4,0
1816,2,641645,646645,13.945,13.748,6.694,6.643,6.403,6.438,4,0
1817,2,646645,651646,13.748,13.618,6.643,6.626,6.438,6.453,4,0
1818,2,651646,656647,13.618,13.31,6.626,6.618,6.453,6.426,4,0
1819,2,656647,661647,13.31,12.983,6.618,6.258,6.426,6.189,4,0
1820,2,661647,666647,12.983,12.731,6.258,5.297,6.189,5.842,4,0
1821,2,666647,671647,12.731,12.549,5.297,7.2,5.842,5.98,4,0
1822,2,226526,231526,20.955,20.801,5.0,5.0,5.0,5.0,16,0
1823,2,231526,236526,20.801,20.663,5.0,5.0,5.0,5.0,16,0
1824,2,236526,241526,20.663,20.478,5.0,5.0,5.0,5.0,16,0
1825,2,241526,246527,20.478,20.285,5.0,5.0,5.0,5.0,16,1
1826,2,246527,251527,20.285,20.186,5.0,5.0,5.0,5.0,16,0
1827,2,251527,256527,20.186,20.064,5.0,5.0,5.0,4.998,16,0
1828,2,256527,261527,20.064,20.316,5.0,5.063,4.998,4.535,16,0
1829,2,261527,266528,20.316,20.182,5.063,4.948,4.535,4.071,16,0
1830,2,266528,271527,20.182,20.013,4.948,4.875,4.071,3.959,16,0
1831,2,271527,276528,20.013,19.867,4.875,4.875,3.959,3.959,16,0
1832,2,276528,281528,19.867,19.733,4.875,4.875,3.959,3.952,16,1
1833,2,281528,286529,19.733,19.591,4.875,4.854,3.952,3.952,16,0
1834,2,286529,291528,19.591,19.5,4.854,4.854,3.952,3.952,16,0
1835,2,291528,296529,19.5,19.307,4.854,4.854,3.952,3.949,16,0
1836,2,296529,301529,19.307,19.212,4.854,4.862,3.949,3.944,16,1
1837,2,301529,306529,19.212,19.031,4.862,5.002,3.944,3.958,16,0
1838,2,306529,311529,19.031,18.893,5.002,4.995,3.958,3.925,16,0
1839,2,311529,316530,18.893,18.731,4.995,4.995,3.925,3.921,16,0
1840,2,316530,321530,18.731,18.613,4.995,4.995,3.921,3.921,16,0
1841,2,321530,326530,18.613,18.463,4.995,4.995,3.921,3.921,16,1
1842,2,326530,331530,18.463,18.373,4.995,4.995,3.921,3.921,16,0
1843,2,331530,336531,18.373,18.262,4.995,5.016,3.921,3.921,16,0
1844,2,336531,341531,18.262,18.172,5.016,5.258,3.921,4.054,16,0
1845,2,341531,346532,18.172,18.065,5.258,5.785,4.054,4.457,16,0
1846,2,346532,351532,18.065,18.041,5.785,6.144,4.457,4.276,16,0
1847,2,351532,356533,18.041,17.97,6.144,6.108,4.276,4.442,16,0
1848,2,356533,361532,17.97,17.832,6.108,6.804,4.442,4.269,16,0
1849,2,361532,366533,17.832,18.097,6.804,8.57,4.269,4.167,16,0
1850,2,366533,371533,18.097,18.475,8.57,9.499,4.167,5.277,16,0
1851,2,371533,376533,18.475,18.4,9.499,8.888,5.277,5.472,16,0
1852,2,376533,381533,18.4,18.436,8.888,8.784,5.472,5.565,16,0
1853,2,381533,386534,18.436,18.396,8.784,8.784,5.565,5.537,16,0
1854,2,386534,391534,18.396,18.412,8.784,8.877,5.537,5.568,16,0
1855,2,2158530,2163530,14.383,14.316,5.149,5.262,2.813,3.125,17,0
1856,2,2163530,2168530,14.316,14.288,5.262,5.285,3.125,3.189,17,0
1857,2,2168530,2173531,14.288,14.245,5.285,5.376,3.189,3.274,17,0
1858,2,2173531,2178531,14.245,14.197,5.376,5.395,3.274,3.304,17,0
1859,2,2178531,2183531,14.197,14.154,5.395,5.395,3.304,3.304,17,0
1860,2,2183531,2188531,14.154,14.099,5.395,5.328,3.304,3.197,17,1
1861,2,2188531,2193532,14.099,14.059,5.328,5.287,3.197,3.148,17,0
1862,2,2193532,2198531,14.059,14.012,5.287,5.286,3.148,3.148,17,0
1863,2,2198531,2203532,14.012,13.969,5.286,5.286,3.148,3.148,17,0
1864,2,2203532,2208532,13.969,13.969,5.286,5.286,3.148,3.148,17,0
1865,2,2208532,2213533,13.969,13.945,5.286,5.286,3.148,3.17,17,1
1866,2,2213533,2218532,13.945,13.854,5.286,5.226,3.17,3.834,17,0
1867,2,2218532,2223533,13.854,13.827,5.226,5.226,3.834,4.081,17,0
1868,2,2223533,2228533,13.827,13.807,5.226,5.27,4.081,4.198,17,0
1869,2,2228533,2233533,13.807,13.736,5.27,5.633,4.198,4.884,17,0
1870,2,2233533,2238533,13.736,13.732,5.633,5.726,4.884,4.858,17,1
1871,2,2238533,2243534,13.732,13.701,5.726,5.726,4.858,4.863,17,0
1872,2,2243534,2248534,13.701,13.705,5.726,5.726,4.863,4.864,17,0
1873,2,2248534,2253534,13.705,13.638,5.726,5.726,4.864,4.869,17,0
1874,2,2253534,2258534,13.638,13.586,5.726,6.156,4.869,5.266,17,0
1875,2,2258534,2263535,13.586,13.575,6.156,6.589,5.266,5.603,17,0
1876,2,2263535,2268534,13.575,13.606,6.589,6.654,5.603,5.603,17,0
1877,2,2268534,2273534,13.606,13.61,6.654,6.669,5.603,5.603,17,0
1878,2,2273534,2278534,13.61,13.661,6.669,6.849,5.603,5.654,17,0
1879,2,2278534,2283535,13.661,13.748,6.849,7.252,5.654,5.932,17,0
1880,2,2283535,2288534,13.748,13.657,7.252,7.899,5.932,6.012,17,0
1881,2,2288534,2293535,13.657,13.697,7.899,7.938,6.012,6.04,17,0
1882,2,2293535,2298535,13.697,13.736,7.938,8.371,6.04,6.518,17,0
1883,2,2298535,2303535,13.736,13.787,8.371,8.371,6.518,6.496,17,1
1884,2,2303535,2308535,13.787,13.831,8.371,8.371,6.496,6.452,17,0
1885,2,2308535,2313536,13.831,13.799,8.371,7.905,6.452,5.66,17,0
1886,2,2313536,2318536,13.799,13.819,7.905,7.29,5.66,4.766,17,0
1887,2,2318536,2323536,13.819,13.847,7.29,7.279,4.766,4.534,17,0
1888,2,2323536,2328536,13.847,13.807,7.279,5.31,4.534,4.675,17,0
1889,2,221548,226548,17.375,17.072,5.0,5.0,5.0,5.0,18,0
1890,2,226548,231550,17.072,18.68,5.0,5.0,5.0,5.0,18,1
1891,2,231550,236549,18.68,18.897,5.0,5.557,5.0,5.187,18,0
1892,2,236549,241550,18.897,18.905,5.557,5.528,5.187,5.516,18,0
1893,2,241550,246552,18.905,18.72,5.528,5.528,5.516,5.516,18,0
1894,2,246552,251551,18.72,18.676,5.528,5.528,5.516,5.516,18,0
1895,2,251551,256550,18.676,18.38,5.528,5.528,5.516,5.516,18,0
1896,2,256550,261550,18.38,18.187,5.528,5.528,5.516,5.497,18,0
1897,2,261550,266553,18.187,17.832,5.528,5.528,5.497,5.483,18,1
1898,2,266553,271550,17.832,17.564,5.528,5.528,5.483,5.483,18,0
1899,2,271550,276554,17.564,17.288,5.528,5.528,5.483,5.483,18,0
1900,2,276554,281552,17.288,17.111,5.528,5.528,5.483,5.483,18,0
1901,2,281552,286551,17.111,16.784,5.528,5.528,5.483,5.483,18,1
1902,2,286551,291554,16.784,16.579,5.528,5.528,5.483,5.483,18,0
1903,2,291554,296554,16.579,16.346,5.528,5.528,5.483,5.483,18,0
1904,2,296554,301552,16.346,16.114,5.528,5.93,5.483,5.518,18,0
1905,2,301552,306556,16.114,15.979,5.93,5.93,5.518,5.518,18,0
1906,2,306556,311556,15.979,15.798,5.93,5.93,5.518,5.091,18,1
1907,2,311556,316553,15.798,15.621,5.93,5.93,5.091,5.091,18,0
1908,2,316553,321554,15.621,15.4,5.93,5.93,5.091,5.091,18,0
1909,2,321554,326556,15.4,15.301,5.93,5.93,5.091,5.092,18,0
1910,2,326556,331552,15.301,15.506,5.93,5.93,5.092,5.092,18,0
1911,2,331552,336553,15.506,15.546,5.93,5.93,5.092,5.097,18,0
1912,2,336553,341556,15.546,15.455,5.93,5.93,5.097,5.43,18,0
1913,2,341556,346555,15.455,15.412,5.93,5.93,5.43,5.546,18,0
1914,2,346555,351553,15.412,15.321,5.93,6.528,5.546,5.75,18,0
1915,2,351553,356554,15.321,15.408,6.528,6.666,5.75,5.785,18,0
1916,2,356554,361556,15.408,15.301,6.666,6.67,5.785,5.785,18,0
1917,2,361556,366554,15.301,15.333,6.67,6.67,5.785,5.785,18,0
1918,2,366554,371554,15.333,15.207,6.67,6.738,5.785,5.85,18,0
1919,2,371554,376555,15.207,15.112,6.738,7.113,5.85,5.837,18,0
1920,2,376555,381555,15.112,15.124,7.113,7.113,5.837,5.837,18,0
1921,2,381555,386555,15.124,15.104,7.113,7.115,5.837,5.837,18,0
1922,2,386555,391555,15.104,15.077,7.115,7.237,5.837,5.836,18,0
1923,2,1347921,1352921,42.702,42.395,5.0,5.387,5.0,5.253,15,0
1924,2,1352921,1357921,42.395,42.075,5.387,6.029,5.253,5.508,15,0
1925,2,1357921,1362922,42.075,41.784,6.029,6.238,5.508,4.859,15,0
1926,2,1362922,1367921,41.784,41.397,6.238,5.765,4.859,4.95,15,1
1927,2,1367921,1372922,41.397,41.326,5.765,5.839,4.95,4.983,15,0
1928,2,1372922,1377922,41.326,41.062,5.839,5.839,4.983,5.072,15,0
1929,2,1377922,1382923,41.062,40.79,5.839,6.041,5.072,4.974,15,0
1930,2,1382923,1387922,40.79,41.003,6.041,5.832,4.974,5.012,15,0
1931,2,1387922,1392923,41.003,40.802,5.832,6.16,5.012,5.272,15,0
1932,2,1392923,1397923,40.802,40.42,6.16,6.098,5.272,5.375,15,0
1933,2,1397923,1402923,40.42,40.1,6.098,6.462,5.375,5.462,15,0
1934,2,1402923,1407923,40.1,39.797,6.462,6.381,5.462,5.253,15,0
1935,2,1407923,1412924,39.797,41.346,6.381,6.999,5.253,4.977,15,0
1936,2,1412924,1417924,41.346,41.488,6.999,7.002,4.977,5.092,15,0
1937,2,1417924,1422924,41.488,41.717,7.002,7.002,5.092,5.146,15,0
1938,2,1422924,1427924,41.717,40.944,7.002,6.929,5.146,4.795,15,0
1939,2,1427924,1432925,40.944,40.345,6.929,6.953,4.795,4.938,15,0
1940,2,1432925,1437924,40.345,39.907,6.953,6.196,4.938,5.015,15,1
1941,2,1437924,1442925,39.907,39.45,6.196,6.196,5.015,4.99,15,0
1942,2,1442925,1447925,39.45,39.221,6.196,6.196,4.99,5.034,15,0
1943,2,1447925,1452926,39.221,38.929,6.196,6.196,5.034,5.092,15,0
1944,2,1452926,1457925,38.929,40.108,6.196,5.875,5.092,5.05,15,0
1945,2,1457925,1462926,40.108,44.65,5.875,6.376,5.05,5.303,15,1
1946,2,1462926,1467926,44.65,43.731,6.376,6.676,5.303,5.697,15,0
1947,2,1467926,1472926,43.731,42.458,6.676,7.184,5.697,5.885,15,0
1948,2,1472926,1477926,42.458,41.831,7.184,7.404,5.885,5.944,15,1
1949,2,1477926,1482927,41.831,41.09,7.404,7.25,5.944,5.446,15,0
1950,2,1482927,1487927,41.09,40.66,7.25,7.626,5.446,5.27,15,0
1951,2,1487927,1492927,40.66,41.165,7.626,7.508,5.27,5.088,15,0
1952,2,1492927,1497927,41.165,41.524,7.508,7.205,5.088,5.086,15,0
1953,2,1497927,1502928,41.524,40.699,7.205,7.794,5.086,5.233,15,0
1954,2,1502928,1507927,40.699,40.731,7.794,7.89,5.233,5.568,15,0
1955,2,1507927,1512928,40.731,40.167,7.89,7.383,5.568,5.135,15,0
1956,2,1512928,1517928,40.167,39.706,7.383,7.326,5.135,5.034,15,0
1957,2,1347913,1352912,26.467,28.462,5.0,5.0,5.0,5.0,3,1
1958,2,1352912,1357913,28.462,29.345,5.0,6.52,5.0,4.961,3,0
1959,2,1357913,1362913,29.345,28.367,6.52,6.538,4.961,4.99,3,0
1960,2,1362913,1367914,28.367,27.823,6.538,7.168,4.99,5.45,3,0
1961,2,1367914,1372913,27.823,27.417,7.168,7.034,5.45,5.363,3,1
1962,2,1372913,1377914,27.417,27.066,7.034,6.818,5.363,4.837,3,0
1963,2,1377914,1382914,27.066,26.719,6.818,6.88,4.837,4.801,3,0
1964,2,1382914,1387914,26.719,26.593,6.88,6.88,4.801,4.789,3,0
1965,2,1387914,1392914,26.593,26.415,6.88,6.88,4.789,4.789,3,0
1966,2,1392914,1397915,26.415,26.368,6.88,6.88,4.789,4.863,3,0
1967,2,1397915,1402915,26.368,28.079,6.88,6.085,4.863,4.974,3,1
1968,2,1402915,1407915,28.079,28.032,6.085,6.146,4.974,5.11,3,0
1969,2,1407915,1412915,28.032,27.831,6.146,6.162,5.11,5.235,3,0
1970,2,1412915,1417916,27.831,27.626,6.162,6.055,5.235,5.926,3,0
1971,2,1417916,1422915,27.626,27.129,6.055,6.011,5.926,5.774,3,0
1972,2,1422915,1427916,27.129,28.221,6.011,5.982,5.774,6.226,3,0
1973,2,1427916,1432916,28.221,28.308,5.982,5.967,6.226,6.27,3,0
1974,2,1432916,1437917,28.308,29.049,5.967,5.967,6.27,6.261,3,1
1975,2,1437917,1442916,29.049,29.203,5.967,5.967,6.261,6.237,3,0
1976,2,1442916,1447917,29.203,29.045,5.967,5.932,6.237,6.323,3,0
1977,2,1447917,1452917,29.045,28.801,5.932,5.932,6.323,6.3,3,0
1978,2,1452917,1457917,28.801,29.451,5.932,5.932,6.3,6.278,3,0
1979,2,1457917,1462917,29.451,29.392,5.932,5.932,6.278,6.284,3,0
1980,2,1462917,1467918,29.392,28.915,5.932,5.923,6.284,6.342,3,0
1981,2,1467918,1472918,28.915,28.556,5.923,5.915,6.342,6.351,3,0
1982,2,1472918,1477918,28.556,28.237,5.915,5.884,6.351,6.378,3,0
1983,2,1477918,1482918,28.237,28.379,5.884,5.817,6.378,6.509,3,0
1984,2,1482918,1487919,28.379,29.589,5.817,5.802,6.509,6.616,3,0
1985,2,1487919,1492918,29.589,30.303,5.802,6.3,6.616,6.905,3,0
1986,2,1492918,1497919,30.303,29.68,6.3,6.849,6.905,6.995,3,0
1987,2,1497919,1502919,29.68,29.215,6.849,6.863,6.995,7.036,3,0
1988,2,1502919,1507920,29.215,29.27,6.863,6.863,7.036,7.069,3,0
1989,2,1507920,1512919,29.27,29.025,6.863,6.896,7.069,7.101,3,0
1990,2,1512919,1517920,29.025,28.954,6.896,7.188,7.101,7.13,3,0
1991,2,221539,226540,7.996,7.862,5.0,5.0,5.0,5.0,2,0
1992,2,226540,231540,7.862,7.716,5.0,5.0,5.0,5.0,2,0
1993,2,231540,236540,7.716,7.637,5.0,5.0,5.0,5.0,2,0
1994,2,236540,241540,7.637,7.803,5.0,5.221,5.0,4.65,2,0
1995,2,241540,246541,7.803,8.725,5.221,5.933,4.65,4.668,2,0
1996,2,246541,251541,8.725,9.285,5.933,5.933,4.668,4.843,2,0
1997,2,251541,256541,9.285,9.328,5.933,5.196,4.843,5.0,2,0
1998,2,256541,261541,9.328,9.624,5.196,5.162,5.0,5.0,2,0
1999,2,261541,266542,9.624,9.79,5.162,5.607,5.0,4.722,2,0
2000,2,266542,271541,9.79,9.884,5.607,5.726,4.722,4.9,2,0
2001,2,271541,276542,9.884,12.281,5.726,5.729,4.9,4.892,2,0
2002,2,276542,281542,12.281,15.443,5.729,5.83,4.892,4.892,2,1
2003,2,281542,286543,15.443,17.809,5.83,5.831,4.892,4.891,2,0
2004,2,286543,291542,17.809,18.605,5.831,5.831,4.891,4.891,2,0
2005,2,291542,296543,18.605,23.179,5.831,6.414,4.891,4.968,2,1
2006,2,296543,301543,23.179,25.225,6.414,5.445,4.968,4.979,2,0
2007,2,301543,306543,25.225,26.786,5.445,5.171,4.979,5.0,2,0
2008,2,306543,311543,26.786,26.691,5.171,5.067,5.0,5.0,2,0
2009,2,311543,316544,26.691,28.41,5.067,5.067,5.0,5.0,2,0
2010,2,316544,321544,28.41,32.31,5.067,5.067,5.0,5.0,2,1
2011,2,321544,326544,32.31,32.94,5.067,5.067,5.0,5.0,2,0
2012,2,326544,331544,32.94,33.678,5.067,4.933,5.0,5.015,2,0
2013,2,331544,336545,33.678,34.754,4.933,4.862,5.015,5.0,2,0
2014,2,336545,341544,34.754,34.123,4.862,4.417,5.0,5.187,2,0
2015,2,341544,346545,34.123,33.54,4.417,3.732,5.187,5.66,2,0
2016,2,346545,351545,33.54,32.463,3.732,3.732,5.66,5.712,2,0
2017,2,351545,356546,32.463,32.633,3.732,3.734,5.712,5.712,2,0
2018,2,356546,361545,32.633,31.631,3.734,3.769,5.712,5.712,2,0
2019,2,361545,366546,31.631,31.509,3.769,3.803,5.712,5.671,2,1
2020,2,366546,371547,31.509,31.643,3.803,3.847,5.671,5.75,2,0
2021,2,371547,376547,31.643,30.756,3.847,3.884,5.75,5.752,2,0
2022,2,376547,381547,30.756,30.449,3.884,4.109,5.752,5.688,2,0
2023,2,381547,386548,30.449,28.895,4.109,4.882,5.688,5.491,2,0
2024,2,386548,391548,28.895,28.856,4.882,5.006,5.491,5.496,2,0
2025,2,1032163,1037153,6.738,6.726,5.0,5.0,5.0,5.0,24,0
2026,2,1037153,1042160,6.726,6.722,5.0,5.0,5.0,5.0,24,0
2027,2,1042160,1047196,6.722,6.651,5.0,5.0,5.0,5.0,24,0
2028,2,1047196,1052180,6.651,6.647,5.0,5.0,5.0,5.0,24,0
2029,2,1052180,1057179,6.647,6.624,5.0,6.716,5.0,5.062,24,0
2030,2,1057179,1062145,6.624,6.557,6.716,6.709,5.062,5.094,24,0
2031,2,1062145,1067143,6.557,6.549,6.709,7.174,5.094,5.076,24,0
2032,2,1067143,1072142,6.549,6.545,7.174,7.014,5.076,5.131,24,0
2033,2,1072142,1077141,6.545,6.561,7.014,7.01,5.131,5.131,24,0
2034,2,1077141,1082140,6.561,6.604,7.01,7.257,5.131,5.014,24,0
2035,2,1082140,1087138,6.604,6.529,7.257,7.218,5.014,5.014,24,0
2036,2,1087138,1092187,6.529,6.833,7.218,7.338,5.014,5.008,24,0
2037,2,1092187,1097186,6.833,7.014,7.338,7.534,5.008,4.97,24,0
2038,2,1097186,1102184,7.014,7.972,7.534,7.414,4.97,4.97,24,1
2039,2,1102184,1107183,7.972,7.771,7.414,7.414,4.97,4.97,24,0
2040,2,1107183,1112182,7.771,7.716,7.414,7.393,4.97,4.928,24,0
2041,2,1112182,1117181,7.716,7.704,7.393,7.393,4.928,4.909,24,0
2042,2,1117181,1122179,7.704,7.68,7.393,7.355,4.909,4.796,24,0
2043,2,1122179,1127178,7.68,7.669,7.355,7.322,4.796,4.776,24,0
2044,2,1127178,1132177,7.669,7.68,7.322,7.277,4.776,4.934,24,0
2045,2,1132177,1137175,7.68,7.637,7.277,7.491,4.934,4.909,24,0
2046,2,1137175,1142174,7.637,7.862,7.491,7.491,4.909,4.887,24,0
2047,2,1142174,1147173,7.862,7.803,7.491,7.491,4.887,4.852,24,0
2048,2,1147173,1152172,7.803,8.146,7.491,7.572,4.852,4.976,24,0
2049,2,1152172,1157170,8.146,9.147,7.572,7.546,4.976,4.904,24,1
2050,2,1157170,1162169,9.147,9.155,7.546,7.491,4.904,4.896,24,0
2051,2,1162169,1167168,9.155,9.506,7.491,7.446,4.896,5.014,24,0
2052,2,1167168,1172166,9.506,9.77,7.446,7.446,5.014,4.928,24,0
2053,2,1172166,1177165,9.77,10.152,7.446,7.509,4.928,5.084,24,1
2054,2,1177165,1182164,10.152,10.219,7.509,7.403,5.084,4.925,24,0
2055,2,1182164,1187163,10.219,10.925,7.403,7.454,4.925,5.069,24,0
2056,2,1187163,1192161,10.925,11.394,7.454,7.419,5.069,5.197,24,0
2057,2,1192161,1197160,11.394,12.423,7.419,7.322,5.197,5.26,24,1
2058,2,1197160,1202159,12.423,12.778,7.322,7.279,5.26,5.153,24,0
2059,2,1633018,1638019,24.038,24.693,5.416,5.905,4.572,5.163,27,0
2060,2,1638019,1643019,24.693,26.136,5.905,5.857,5.163,5.061,27,1
2061,2,1643019,1648019,26.136,25.978,5.857,6.046,5.061,5.028,27,0
2062,2,1648019,1653019,25.978,25.856,6.046,6.114,5.028,5.028,27,0
2063,2,1653019,1658020,25.856,25.71,6.114,5.983,5.028,5.01,27,0
2064,2,1658020,1663019,25.71,25.662,5.983,5.974,5.01,5.141,27,0
2065,2,1663019,1668020,25.662,25.536,5.974,6.019,5.141,5.133,27,0
2066,2,1668020,1673020,25.536,25.584,6.019,6.149,5.133,5.248,27,0
2067,2,1673020,1678021,25.584,25.45,6.149,6.232,5.248,5.163,27,0
2068,2,1678021,1683020,25.45,25.911,6.232,6.261,5.163,5.105,27,0
2069,2,1683020,1688021,25.911,26.979,6.261,6.346,5.105,5.263,27,1
2070,2,1688021,1693021,26.979,27.815,6.346,6.395,5.263,5.292,27,0
2071,2,1693021,1698021,27.815,27.48,6.395,6.395,5.292,5.297,27,0
2072,2,1698021,1703021,27.48,27.559,6.395,6.397,5.297,5.322,27,0
2073,2,1703021,1708023,27.559,28.611,6.397,6.531,5.322,5.125,27,0
2074,2,1708023,1713023,28.611,28.517,6.531,6.531,5.125,5.281,27,0
2075,2,1713023,1718023,28.517,28.552,6.531,6.531,5.281,5.279,27,0
2076,2,1718023,1723023,28.552,28.485,6.531,6.526,5.279,5.316,27,0
2077,2,1723023,1728024,28.485,29.573,6.526,6.526,5.316,5.312,27,1
2078,2,1728024,1733023,29.573,29.873,6.526,6.526,5.312,5.322,27,0
2079,2,1733023,1738024,29.873,30.583,6.526,6.536,5.322,5.355,27,0
2080,2,1738024,1743024,30.583,30.397,6.536,6.608,5.355,5.409,27,0
2081,2,1743024,1748025,30.397,31.497,6.608,6.929,5.409,5.52,27,0
2082,2,1748025,1753024,31.497,32.601,6.929,6.971,5.52,5.584,27,0
2083,2,1753024,1758025,32.601,32.176,6.971,7.004,5.584,5.584,27,0
2084,2,1758025,1763025,32.176,32.231,7.004,7.369,5.584,5.614,27,0
2085,2,1763025,1768025,32.231,33.287,7.369,7.369,5.614,5.673,27,0
2086,2,1768025,1773025,33.287,33.429,7.369,7.632,5.673,5.787,27,0
2087,2,1773025,1778026,33.429,33.185,7.632,7.912,5.787,5.7,27,0
2088,2,1778026,1783026,33.185,33.567,7.912,7.686,5.7,5.758,27,0
2089,2,1783026,1788026,33.567,33.536,7.686,7.925,5.758,5.583,27,0
2090,2,1788026,1793026,33.536,33.453,7.925,7.925,5.583,5.512,27,0
2091,2,1793026,1798027,33.453,33.22,7.925,7.984,5.512,5.548,27,0
2092,3,1647257,1652257,13.578,13.358,5.0,5.0,5.0,5.0,6,0
2093,3,1652257,1657257,13.358,13.094,5.0,5.0,5.0,5.0,6,0
2094,3,1657257,1662256,13.094,13.066,5.0,3.049,5.0,3.516,6,0
2095,3,1662256,1667256,13.066,12.833,3.049,3.107,3.516,3.516,6,1
2096,3,1667256,1672256,12.833,12.754,3.107,3.107,3.516,3.516,6,0
2097,3,1672256,1677256,12.754,12.577,3.107,3.107,3.516,3.516,6,0
2098,3,1677256,1682255,12.577,12.482,3.107,3.107,3.516,3.516,6,0
2099,3,1682255,1687255,12.482,12.273,3.107,3.109,3.516,3.497,6,1
2100,3,1687255,1692254,12.273,12.23,3.109,3.109,3.497,3.497,6,0
2101,3,1692254,1697253,12.23,12.112,3.109,3.109,3.497,3.497,6,0
2102,3,1697253,1702253,12.112,11.998,3.109,3.051,3.497,3.971,6,1
2103,3,1702253,1707253,11.998,11.871,3.051,3.051,3.971,3.654,6,0
2104,3,1707253,1712253,11.871,11.863,3.051,3.051,3.654,3.654,6,0
2105,3,1712253,1717252,11.863,11.812,3.051,3.051,3.654,3.654,6,0
2106,3,1717252,1722252,11.812,11.753,3.051,3.051,3.654,3.661,6,0
2107,3,1722252,1727252,11.753,11.54,3.051,3.051,3.661,3.661,6,0
2108,3,1727252,1732251,11.54,11.43,3.051,3.051,3.661,3.652,6,0
2109,3,1732251,1737251,11.43,11.414,3.051,3.053,3.652,3.382,6,1
2110,3,1737251,1742251,11.414,11.28,3.053,3.497,3.382,3.121,6,0
2111,3,1742251,1747251,11.28,11.118,3.497,3.568,3.121,2.697,6,0
2112,3,1747251,1752250,11.118,11.043,3.568,3.568,2.697,2.697,6,0
2113,3,1752250,1757250,11.043,10.933,3.568,3.568,2.697,2.697,6,0
2114,3,1595355,1600354,4.463,4.448,5.0,5.0,5.0,5.0,30,0
2115,3,1600354,1605355,4.448,4.44,5.0,5.094,5.0,4.43,30,0
2116,3,1605355,1610355,4.44,4.455,5.094,5.137,4.43,4.437,30,1
2117,3,1610355,1615356,4.455,4.416,5.137,5.277,4.437,4.449,30,0
2118,3,1615356,1620355,4.416,4.377,5.277,5.331,4.449,4.449,30,0
2119,3,1620355,1625356,4.377,4.278,5.331,5.332,4.449,4.449,30,1
2120,3,1625356,1630356,4.278,4.317,5.332,5.334,4.449,4.449,30,0
2121,3,1630356,1635356,4.317,4.266,5.334,5.348,4.449,4.449,30,0
2122,3,1635356,1640356,4.266,4.266,5.348,5.35,4.449,4.449,30,0
2123,3,1640356,1645357,4.266,4.286,5.35,5.35,4.449,4.449,30,0
2124,3,1645357,1650357,4.286,4.112,5.35,5.35,4.449,4.449,30,1
2125,3,1650357,1655357,4.112,4.239,5.35,5.559,4.449,4.748,30,0
2126,3,1655357,1660357,4.239,4.195,5.559,5.887,4.748,5.054,30,0
2127,3,1660357,1665358,4.195,4.172,5.887,5.887,5.054,5.032,30,0
2128,3,1665358,1670357,4.172,4.124,5.887,5.887,5.032,4.97,30,0
2129,3,1670357,1675358,4.124,4.14,5.887,5.887,4.97,4.97,30,0
2130,3,1675358,1680358,4.14,4.116,5.887,5.887,4.97,4.97,30,1
2131,3,1680358,1685359,4.116,4.081,5.887,5.887,4.97,4.97,30,0
2132,3,1685359,1690358,4.081,4.097,5.887,5.887,4.97,5.009,30,0
2133,3,1690358,1695359,4.097,3.994,5.887,5.887,5.009,5.135,30,0
2134,3,1695359,1700359,3.994,4.045,5.887,5.887,5.135,5.005,30,0
2135,3,1700359,1705359,4.045,4.022,5.887,5.928,5.005,4.996,30,0
2136,3,1912334,1917335,8.189,8.114,5.0,5.287,5.0,4.89,22,0
2137,3,1917335,1922335,8.114,8.079,5.287,5.973,4.89,4.832,22,0
2138,3,1922335,1927335,8.079,8.067,5.973,5.748,4.832,4.894,22,0
2139,3,1927335,1932335,8.067,8.047,5.748,5.61,4.894,5.004,22,0
2140,3,1932335,1937336,8.047,8.023,5.61,5.0,5.004,5.0,22,0
2141,3,1937336,1942335,8.023,7.913,5.0,5.0,5.0,5.0,22,1
2142,3,1942335,1947336,7.913,7.889,5.0,5.0,5.0,5.0,22,0
2143,3,1947336,1952336,7.889,7.878,5.0,5.0,5.0,5.0,22,0
2144,3,1952336,1957337,7.878,7.83,5.0,5.0,5.0,5.0,22,0
2145,3,1957337,1962336,7.83,7.874,5.0,5.0,5.0,5.0,22,0
2146,3,1962336,1967337,7.874,7.704,5.0,5.0,5.0,5.0,22,1
2147,3,1967337,1972337,7.704,7.7,5.0,5.0,5.0,5.0,22,0
2148,3,1972337,1977337,7.7,7.708,5.0,4.699,5.0,4.501,22,0
2149,3,1977337,1982337,7.708,7.665,4.699,4.685,4.501,4.368,22,0
2150,3,1982337,1987365,7.665,7.538,4.685,4.679,4.368,4.368,22,1
2151,3,1987365,1992337,7.538,7.59,4.679,5.0,4.368,4.939,22,0
2152,3,1992337,1997337,7.59,7.468,5.0,5.0,4.939,5.0,22,0
2153,3,1997337,2002337,7.468,7.487,5.0,5.0,5.0,5.05,22,0
