,Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd,user,Probe
2363,3,1340247,1345248,5.0,5.0,5.0,5.0,30.204,30.114,26.105,26.083,36.7,36.652,34.589,35.993,4.947,4.988,7.083,7.247,15.378,14.023,10,0
2364,3,1345248,1350247,5.0,5.0,5.0,4.72,30.114,30.114,26.083,26.087,36.652,36.768,35.993,34.899,4.988,5.03,7.247,7.124,14.023,14.393,10,0
2365,3,1350247,1355248,5.0,4.962,4.72,3.234,30.114,30.464,26.087,26.073,36.768,35.702,34.899,33.776,5.03,5.03,7.124,6.795,14.393,16.446,10,0
2366,3,1355248,1360248,4.962,5.17,3.234,3.729,30.464,30.228,26.073,26.059,35.702,36.952,33.776,34.453,5.03,4.906,6.795,7.863,16.446,14.27,10,0
2367,3,1360248,1365248,5.17,5.17,3.729,3.729,30.228,30.24,26.059,26.048,36.952,35.925,34.453,34.647,4.906,4.824,7.863,7.042,14.27,13.982,10,0
2368,3,1365248,1370248,5.17,5.17,3.729,3.729,30.24,30.188,26.048,26.041,35.925,37.223,34.647,34.153,4.824,4.988,7.042,10.532,13.982,14.27,10,0
2369,3,1370248,1375249,5.17,6.418,3.729,3.474,30.188,30.137,26.041,26.038,37.223,36.448,34.153,34.086,4.988,5.768,10.532,9.916,14.27,14.598,10,1
2370,3,1375249,1380249,6.418,6.767,3.474,3.26,30.137,30.047,26.038,26.031,36.448,36.487,34.086,34.27,5.768,5.358,9.916,9.876,14.598,14.516,10,0
2371,3,1380249,1385249,6.767,6.767,3.26,3.26,30.047,30.047,26.031,26.017,36.487,35.925,34.27,35.034,5.358,5.481,9.876,10.04,14.516,13.859,10,0
2372,3,1385249,1390249,6.767,6.729,3.26,3.317,30.047,29.865,26.017,26.02,35.925,36.497,35.034,34.821,5.481,5.194,10.04,8.931,13.859,14.722,10,0
2373,3,1390249,1395250,6.729,6.729,3.317,3.317,29.865,29.731,26.02,26.017,36.497,38.172,34.821,34.715,5.194,5.727,8.931,10.122,14.722,14.475,10,0
2374,3,1395250,1400249,6.729,6.745,3.317,3.317,29.731,29.573,26.017,26.02,38.172,34.976,34.715,35.344,5.727,5.235,10.122,9.424,14.475,14.064,10,0
2375,3,1400249,1405250,6.745,6.874,3.317,3.124,29.573,29.349,26.02,26.027,34.976,36.274,35.344,35.392,5.235,5.81,9.424,9.957,14.064,13.818,10,1
2376,3,1405250,1410250,6.874,6.871,3.124,3.124,29.349,29.23,26.027,26.02,36.274,37.059,35.392,35.121,5.81,5.399,9.957,9.834,13.818,13.325,10,0
2377,3,1410250,1415251,6.871,6.868,3.124,3.137,29.23,28.935,26.02,26.034,37.059,37.591,35.121,35.789,5.399,5.358,9.834,11.477,13.325,13.695,10,0
2378,3,1415251,1420250,6.868,6.862,3.137,3.137,28.935,28.71,26.034,26.045,37.591,35.906,35.789,35.702,5.358,5.358,11.477,10.081,13.695,13.366,10,0
2379,3,1420250,1425251,6.862,6.862,3.137,3.137,28.71,28.497,26.045,26.069,35.906,36.274,35.702,35.46,5.358,5.563,10.081,13.613,13.366,13.49,10,0
2380,3,1425251,1430251,6.862,6.851,3.137,3.137,28.497,28.205,26.069,26.094,36.274,34.782,35.46,36.525,5.563,5.44,13.613,12.956,13.49,12.873,10,0
2381,3,1430251,1435251,6.851,6.831,3.137,3.137,28.205,28.036,26.094,26.115,34.782,34.821,36.525,35.431,5.44,5.276,12.956,10.861,12.873,12.709,10,0
2382,3,1435251,1440251,6.831,6.958,3.137,3.391,28.036,27.724,26.115,26.129,34.821,38.579,35.431,36.322,5.276,5.481,10.861,11.723,12.709,12.832,10,0
2383,3,532133,537120,5.0,5.0,5.0,5.0,45.34,44.287,29.014,29.007,37.407,34.434,45.982,46.253,4.947,5.03,5.768,5.604,5.604,6.056,29,0
2384,3,537120,542120,5.0,5.0,5.0,5.0,44.287,43.98,29.007,28.993,34.434,34.947,46.253,46.02,5.03,5.112,5.604,7.042,6.056,8.89,29,1
2385,3,542120,547121,5.0,5.0,5.0,5.0,43.98,44.796,28.993,28.972,34.947,35.538,46.02,46.737,5.112,5.317,7.042,7.329,8.89,5.851,29,0
2386,3,547121,552121,5.0,5.0,5.0,5.0,44.796,44.453,28.972,28.955,35.538,36.448,46.737,46.098,5.317,4.988,7.329,6.877,5.851,5.768,29,0
2387,3,552121,557121,5.0,5.0,5.0,5.0,44.453,44.074,28.955,28.948,36.448,36.778,46.098,45.991,4.988,5.03,6.877,6.015,5.768,5.892,29,0
2388,3,557121,562121,5.0,5.0,5.0,5.0,44.074,44.161,28.948,28.93,36.778,36.758,45.991,46.524,5.03,4.906,6.015,7.042,5.892,5.81,29,0
2389,3,562121,567122,5.0,5.0,5.0,5.0,44.161,43.723,28.93,28.906,36.758,39.034,46.524,45.817,4.906,5.07,7.042,7.74,5.81,5.768,29,1
2390,3,567122,572121,5.0,5.0,5.0,5.0,43.723,44.528,28.906,28.895,39.034,38.473,45.817,45.982,5.07,4.988,7.74,7.658,5.768,5.768,29,0
2391,3,572121,577122,5.0,5.0,5.0,5.0,44.528,44.126,28.895,28.871,38.473,34.676,45.982,46.466,4.988,5.317,7.658,6.754,5.768,6.138,29,0
2392,3,577122,582122,5.0,5.0,5.0,5.0,44.126,43.656,28.871,28.857,34.676,35.044,46.466,45.962,5.317,5.112,6.754,7.74,6.138,6.672,29,0
2393,3,582122,587123,5.0,5.0,5.0,5.0,43.656,43.27,28.857,28.821,35.044,35.005,45.962,46.311,5.112,5.153,7.74,8.684,6.672,6.179,29,0
2394,3,587123,592122,5.0,5.0,5.0,5.0,43.27,43.12,28.821,28.797,35.005,35.509,46.311,46.049,5.153,5.153,8.684,6.877,6.179,7.452,29,0
2395,3,592122,597123,5.0,5.0,5.0,5.0,43.12,43.893,28.797,28.769,35.509,35.538,46.049,45.933,5.153,4.988,6.877,8.397,7.452,7.247,29,0
2396,3,597123,602123,5.0,5.0,5.0,5.0,43.893,44.713,28.769,28.744,35.538,35.741,45.933,46.65,4.988,5.07,8.397,7.083,7.247,7.124,29,0
2397,3,602123,607123,5.0,5.0,5.0,5.0,44.713,44.161,28.744,28.723,35.741,35.46,46.65,45.943,5.07,5.276,7.083,8.52,7.124,6.877,29,0
2398,3,607123,612123,5.0,5.0,5.0,5.0,44.161,43.79,28.723,28.699,35.46,35.112,45.943,46.108,5.276,5.399,8.52,8.109,6.877,6.22,29,0
2399,3,612123,617124,5.0,5.0,5.0,5.0,43.79,43.191,28.699,28.664,35.112,36.148,46.108,45.972,5.399,5.03,8.109,8.89,6.22,5.768,29,0
2400,3,617124,622124,5.0,5.0,5.0,5.035,43.191,45.005,28.664,28.639,36.148,36.061,45.972,46.446,5.03,4.988,8.89,8.274,5.768,6.056,29,1
2401,3,622124,627124,5.0,5.0,5.035,5.035,45.005,44.323,28.639,28.625,36.061,36.671,46.446,46.146,4.988,5.153,8.274,7.945,6.056,5.768,29,0
2402,3,627124,632124,5.0,5.0,5.035,5.035,44.323,43.653,28.625,28.59,36.671,38.327,46.146,46.34,5.153,5.112,7.945,8.15,5.768,5.892,29,1
2403,3,632124,637125,5.0,5.0,5.035,5.035,43.653,42.97,28.59,28.566,38.327,34.86,46.34,46.291,5.112,5.153,8.15,8.52,5.892,6.138,29,0
2404,3,637125,642124,5.0,5.0,5.035,5.035,42.97,42.836,28.566,28.552,34.86,34.976,46.291,46.301,5.153,5.358,8.52,8.52,6.138,6.508,29,0
2405,3,226522,231522,5.105,6.496,7.005,6.505,20.896,20.754,25.253,25.267,37.523,36.361,38.945,36.738,5.768,6.549,9.054,9.382,17.842,16.2,8,0
2406,3,231522,236522,6.496,6.628,6.505,6.174,20.754,20.651,25.267,25.267,36.361,35.257,36.738,37.696,6.549,5.974,9.382,9.177,16.2,16.159,8,0
2407,3,236522,241522,6.628,6.628,6.174,6.065,20.651,20.391,25.267,25.274,35.257,36.729,37.696,38.277,5.974,8.438,9.177,7.822,16.159,16.077,8,1
2408,3,241522,246523,6.628,6.628,6.065,6.065,20.391,20.281,25.274,25.288,36.729,36.623,38.277,37.638,8.438,9.013,7.822,8.726,16.077,16.2,8,0
2409,3,246523,251523,6.628,6.433,6.065,4.8,20.281,20.115,25.288,25.288,36.623,35.48,37.638,37.87,9.013,5.974,8.726,8.808,16.2,15.338,8,0
2410,3,251523,256523,6.433,6.62,4.8,4.361,20.115,19.993,25.288,25.316,35.48,35.664,37.87,38.441,5.974,6.508,8.808,8.069,15.338,15.666,8,0
2411,3,256523,261523,6.62,6.62,4.361,4.288,19.993,19.847,25.316,25.323,35.664,35.325,38.441,37.493,6.508,6.343,8.069,8.89,15.666,15.461,8,0
2412,3,261523,266524,6.62,6.6,4.288,4.165,19.847,19.693,25.323,25.333,35.325,38.589,37.493,36.893,6.343,7.001,8.89,11.066,15.461,15.338,8,0
2413,3,266524,271523,6.6,6.58,4.165,4.071,19.693,19.544,25.333,25.333,38.589,34.821,36.893,37.386,7.001,5.399,11.066,8.602,15.338,15.338,8,0
2414,3,271523,276524,6.58,6.573,4.071,3.996,19.544,19.406,25.333,25.361,34.821,34.947,37.386,36.796,5.399,13.366,8.602,7.945,15.338,14.927,8,1
2415,3,276524,281524,6.573,5.667,3.996,3.538,19.406,19.264,25.361,25.354,34.947,37.979,36.796,37.58,13.366,5.645,7.945,9.054,14.927,15.584,8,0
2416,3,281524,286525,5.667,4.94,3.538,3.01,19.264,19.161,25.354,25.403,37.979,37.262,37.58,38.422,5.645,6.672,9.054,10.327,15.584,16.282,8,0
2417,3,286525,291524,4.94,5.054,3.01,3.098,19.161,19.003,25.403,25.403,37.262,36.884,38.422,37.473,6.672,6.015,10.327,12.791,16.282,16.159,8,0
2418,3,291524,296525,5.054,5.8,3.098,2.644,19.003,18.826,25.403,25.417,36.884,37.01,37.473,38.258,6.015,5.317,12.791,9.013,16.159,16.2,8,0
2419,3,296525,301525,5.8,5.8,2.644,2.734,18.826,18.735,25.417,25.442,37.01,36.322,38.258,37.696,5.317,5.563,9.013,10.409,16.2,15.378,8,0
2420,3,301525,306525,5.8,5.8,2.734,2.734,18.735,18.617,25.442,25.442,36.322,36.206,37.696,37.657,5.563,5.851,10.409,9.957,15.378,16.035,8,0
2421,3,306525,311525,5.8,5.8,2.734,2.747,18.617,18.479,25.442,25.449,36.206,35.46,37.657,37.57,5.851,5.974,9.957,9.342,16.035,16.282,8,0
2422,3,311525,316526,5.8,6.037,2.747,2.475,18.479,18.384,25.449,25.466,35.46,35.131,37.57,38.393,5.974,5.399,9.342,10.491,16.282,15.666,8,0
2423,3,316526,321526,6.037,6.067,2.475,2.475,18.384,18.254,25.466,25.463,35.131,37.911,38.393,37.745,5.399,5.851,10.491,9.342,15.666,15.625,8,0
2424,3,321526,326526,6.067,4.166,2.475,3.733,18.254,18.112,25.463,25.48,37.911,36.042,37.745,38.083,5.851,5.604,9.342,9.834,15.625,17.432,8,0
2425,3,326526,331526,4.166,3.259,3.733,2.452,18.112,18.014,25.48,25.498,36.042,35.354,38.083,38.993,5.604,5.276,9.834,10.738,17.432,17.021,8,0
2426,3,331526,336527,3.259,3.235,2.452,2.75,18.014,17.931,25.498,25.533,35.354,39.654,38.993,37.657,5.276,5.851,10.738,8.726,17.021,17.185,8,0
2427,3,1330258,1335259,5.0,5.0,5.0,5.008,42.43,40.455,29.617,29.659,35.46,36.797,45.498,45.478,6.467,5.933,5.81,5.522,5.687,5.768,26,0
2428,3,1335259,1340258,5.0,5.0,5.008,5.0,40.455,39.477,29.659,29.684,36.797,38.647,45.478,46.93,5.933,5.974,5.522,5.645,5.768,5.851,26,0
2429,3,1340258,1345259,5.0,4.804,5.0,3.788,39.477,38.87,29.684,29.698,38.647,35.887,46.93,46.146,5.974,89.096,5.645,42.442,5.851,7.452,26,1
2430,3,1345259,1350259,4.804,4.844,3.788,3.164,38.87,38.728,29.698,29.68,35.887,37.059,46.146,46.466,89.096,6.385,42.442,5.604,7.452,5.81,26,1
2431,3,1350259,1355259,4.844,4.844,3.164,3.196,38.728,38.472,29.68,29.663,37.059,35.121,46.466,47.221,6.385,8.192,5.604,6.056,5.81,10.409,26,0
2432,3,1355259,1360259,4.844,4.528,3.196,3.196,38.472,37.679,29.663,29.635,35.121,37.359,47.221,46.311,8.192,6.056,6.056,5.727,10.409,5.687,26,0
2433,3,1360259,1365260,4.528,4.528,3.196,3.148,37.679,37.092,29.635,29.589,37.359,35.48,46.311,47.405,6.056,6.672,5.727,6.385,5.687,10.615,26,0
2434,3,1365260,1370260,4.528,4.238,3.148,3.075,37.092,36.867,29.589,29.551,35.48,36.913,47.405,46.204,6.672,6.343,6.385,6.467,10.615,5.727,26,0
2435,3,1370260,1375260,4.238,4.2,3.075,2.988,36.867,36.256,29.551,29.533,36.913,35.586,46.204,47.782,6.343,7.247,6.467,6.631,5.727,5.851,26,0
2436,3,1375260,1380260,4.2,4.032,2.988,2.804,36.256,35.763,29.533,29.512,35.586,38.182,47.782,46.35,7.247,6.056,6.631,6.262,5.851,5.687,26,0
2437,3,1380260,1385261,4.032,3.731,2.804,2.361,35.763,36.804,29.512,29.495,38.182,38.143,46.35,46.117,6.056,6.138,6.262,6.22,5.687,5.768,26,0
2438,3,1385261,1390260,3.731,3.728,2.361,2.153,36.804,36.363,29.495,29.477,38.143,36.003,46.117,47.25,6.138,6.015,6.22,6.179,5.768,5.974,26,0
2439,3,1390260,1395261,3.728,3.728,2.153,2.096,36.363,35.606,29.477,29.453,36.003,35.945,47.25,46.601,6.015,6.056,6.179,8.274,5.974,5.768,26,0
2440,3,1395261,1400261,3.728,3.728,2.096,2.048,35.606,35.211,29.453,29.449,35.945,39.838,46.601,47.076,6.056,5.974,8.274,6.343,5.768,6.179,26,0
2441,3,1400261,1405262,3.728,3.719,2.048,2.064,35.211,34.955,29.449,29.407,39.838,35.305,47.076,46.543,5.974,90.328,6.343,37.72,6.179,7.042,26,1
2442,3,1405262,1410261,3.719,3.631,2.064,2.1,34.955,34.431,29.407,29.396,35.305,35.528,46.543,46.727,90.328,5.358,37.72,5.974,7.042,6.015,26,1
2443,3,1410261,1415262,3.631,3.693,2.1,2.04,34.431,34.147,29.396,29.372,35.528,36.119,46.727,46.998,5.358,5.44,5.974,5.851,6.015,5.933,26,0
2444,3,1415262,1420262,3.693,3.69,2.04,2.127,34.147,33.674,29.372,29.354,36.119,38.415,46.998,47.811,5.44,5.276,5.851,6.015,5.933,6.015,26,0
2445,3,1420262,1425262,3.69,3.47,2.127,2.1,33.674,33.268,29.354,29.347,38.415,36.284,47.811,47.376,5.276,5.604,6.015,6.343,6.015,5.892,26,0
2446,3,1425262,1430262,3.47,3.1,2.1,1.898,33.268,32.901,29.347,29.326,36.284,38.589,47.376,47.637,5.604,5.727,6.343,6.138,5.892,6.056,26,0
2447,3,1430262,1435263,3.1,3.14,1.898,1.815,32.901,32.582,29.326,29.302,38.589,36.216,47.637,48.537,5.727,5.153,6.138,6.262,6.056,5.727,26,0
2448,3,1435263,1440263,3.14,3.15,1.815,1.792,32.582,32.034,29.302,29.267,36.216,38.008,48.537,47.705,5.153,5.481,6.262,6.426,5.727,5.892,26,0
2449,3,1330256,1335257,5.0,5.0,5.0,5.0,19.307,19.398,33.235,33.239,37.097,34.695,38.625,32.063,15.173,6.713,8.767,7.494,7.452,6.22,20,1
2450,3,1335257,1340256,5.0,5.0,5.0,5.0,19.398,19.173,33.239,33.235,34.695,36.632,32.063,32.392,6.713,9.301,7.494,8.192,6.22,6.302,20,0
2451,3,1340256,1345257,5.0,5.0,5.0,5.0,19.173,19.094,33.235,33.235,36.632,36.845,32.392,32.46,9.301,8.069,8.192,7.74,6.302,6.426,20,1
2452,3,1345257,1350257,5.0,4.784,5.0,4.362,19.094,18.913,33.235,33.214,36.845,35.877,32.46,33.36,8.069,6.919,7.74,6.919,6.426,8.767,20,0
2453,3,1350257,1355257,4.784,4.749,4.362,4.376,18.913,18.877,33.214,33.207,35.877,35.373,33.36,34.008,6.919,8.233,6.919,6.795,8.767,6.713,20,0
2454,3,1355257,1360257,4.749,5.361,4.376,4.16,18.877,18.645,33.207,33.197,35.373,36.226,34.008,33.011,8.233,8.931,6.795,7.534,6.713,6.343,20,0
2455,3,1360257,1365258,5.361,5.363,4.16,4.173,18.645,18.566,33.197,33.232,36.226,39.49,33.011,33.108,8.931,7.452,7.534,7.37,6.343,6.138,20,0
2456,3,1365258,1370258,5.363,5.363,4.173,4.31,18.566,18.436,33.232,33.246,39.49,34.995,33.108,35.431,7.452,6.385,7.37,7.329,6.138,6.795,20,0
2457,3,1370258,1375258,5.363,5.367,4.31,4.469,18.436,18.27,33.246,33.277,34.995,35.121,35.431,34.105,6.385,6.631,7.329,7.329,6.795,6.138,20,0
2458,3,1375258,1380258,5.367,5.409,4.469,4.472,18.27,18.187,33.277,33.33,35.121,38.511,34.105,33.776,6.631,6.837,7.329,8.684,6.138,6.343,20,0
2459,3,1380258,1385259,5.409,5.397,4.472,4.632,18.187,18.006,33.33,33.386,38.511,39.858,33.776,34.028,6.837,6.713,8.684,7.945,6.343,6.385,20,1
2460,3,1385259,1390258,5.397,5.451,4.632,4.583,18.006,17.844,33.386,33.446,39.858,35.838,34.028,34.076,6.713,6.549,7.945,7.411,6.385,6.426,20,0
2461,3,1390258,1395259,5.451,5.451,4.583,4.526,17.844,17.687,33.446,33.505,35.838,38.318,34.076,32.701,6.549,6.96,7.411,7.288,6.426,6.179,20,0
2462,3,1395259,1400259,5.451,5.451,4.526,4.486,17.687,17.545,33.505,33.579,38.318,40.604,32.701,32.614,6.96,7.37,7.288,7.822,6.179,6.302,20,0
2463,3,1400259,1405261,5.451,5.423,4.486,4.224,17.545,17.407,33.579,33.635,40.604,35.693,32.614,33.64,7.37,7.411,7.822,7.411,6.302,6.22,20,0
2464,3,1405261,1410260,5.423,5.423,4.224,4.272,17.407,17.312,33.635,33.684,35.693,33.727,33.64,35.179,7.411,7.042,7.411,8.069,6.22,8.397,20,0
2465,3,1410260,1415261,5.423,5.45,4.272,4.264,17.312,17.304,33.684,33.705,33.727,36.322,35.179,33.747,7.042,6.631,8.069,7.781,8.397,6.302,20,0
2466,3,1415261,1420261,5.45,5.212,4.264,4.458,17.304,17.162,33.705,33.73,36.322,36.419,33.747,33.902,6.631,7.042,7.781,8.15,6.302,6.672,20,0
2467,3,1420261,1425261,5.212,5.212,4.458,4.554,17.162,16.989,33.73,33.754,36.419,34.589,33.902,33.64,7.042,6.754,8.15,7.288,6.672,9.506,20,0
2468,3,1425261,1430261,5.212,5.212,4.554,4.531,16.989,16.803,33.754,33.754,34.589,35.189,33.64,33.369,6.754,6.795,7.288,8.192,9.506,6.59,20,0
2469,3,1430261,1435261,5.212,5.191,4.531,4.408,16.803,16.717,33.754,33.768,35.189,33.978,33.369,32.789,6.795,6.713,8.192,7.986,6.59,6.549,20,0
2470,3,1435261,1440261,5.191,5.182,4.408,4.541,16.717,16.496,33.768,33.796,33.978,37.368,32.789,33.176,6.713,6.713,7.986,7.042,6.549,6.138,20,0
2471,3,1330244,1335245,5.0,5.0,5.0,5.0,23.242,25.142,22.329,22.315,36.322,36.971,40.852,34.783,11.108,4.742,8.602,9.957,18.664,9.916,9,1
2472,3,1335245,1340245,5.0,5.0,5.0,5.0,25.142,24.562,22.315,22.325,36.971,36.942,34.783,34.966,4.742,4.783,9.957,9.876,9.916,13.12,9,0
2473,3,1340245,1345245,5.0,5.305,5.0,4.796,24.562,24.03,22.325,22.336,36.942,36.303,34.966,36.622,4.783,4.824,9.876,10.081,13.12,9.177,9,0
2474,3,1345245,1350245,5.305,5.321,4.796,4.637,24.03,23.798,22.336,22.336,36.303,36.69,36.622,35.809,4.824,4.742,10.081,9.67,9.177,7.863,9,0
2475,3,1350245,1355246,5.321,5.413,4.637,4.216,23.798,23.711,22.336,22.336,36.69,37.214,35.809,34.986,4.742,4.701,9.67,9.834,7.863,10.491,9,0
2476,3,1355246,1360245,5.413,5.326,4.216,4.101,23.711,23.66,22.336,22.329,37.214,36.071,34.986,34.647,4.701,4.701,9.834,9.547,10.491,10.45,9,0
2477,3,1360245,1365246,5.326,5.326,4.101,4.105,23.66,23.502,22.329,22.339,36.071,36.264,34.647,35.721,4.701,5.645,9.547,12.586,10.45,7.534,9,0
2478,3,1365246,1370246,5.326,5.219,4.105,4.16,23.502,23.376,22.339,22.343,36.264,36.594,35.721,34.821,5.645,4.865,12.586,11.641,7.534,11.477,9,0
2479,3,1370246,1375247,5.219,5.219,4.16,4.123,23.376,23.234,22.343,22.329,36.594,35.896,34.821,34.734,4.865,4.824,11.641,10.738,11.477,11.066,9,0
2480,3,1375247,1380246,5.219,5.153,4.123,4.264,23.234,23.068,22.329,22.325,35.896,35.993,34.734,35.567,4.824,5.687,10.738,9.67,11.066,12.093,9,0
2481,3,1380246,1385247,5.153,5.196,4.264,3.818,23.068,22.91,22.325,22.329,35.993,36.042,35.567,34.841,5.687,4.865,9.67,11.025,12.093,11.559,9,0
2482,3,1385247,1390247,5.196,5.192,3.818,3.813,22.91,22.729,22.329,22.322,36.042,36.148,34.841,34.773,4.865,4.906,11.025,11.559,11.559,8.52,9,0
2483,3,1390247,1395247,5.192,5.19,3.813,3.813,22.729,22.485,22.322,22.308,36.148,36.148,34.773,34.802,4.906,4.947,11.559,9.218,8.52,10.656,9,1
2484,3,1395247,1400247,5.19,5.188,3.813,3.813,22.485,22.351,22.308,22.297,36.148,36.08,34.802,35.412,4.947,4.742,9.218,9.711,10.656,9.876,9,0
2485,3,1400247,1405248,5.188,5.161,3.813,3.632,22.351,22.213,22.297,22.301,36.08,35.983,35.412,34.928,4.742,4.701,9.711,10.861,9.876,9.054,9,0
2486,3,1405248,1410248,5.161,5.238,3.632,3.383,22.213,21.972,22.301,22.315,35.983,36.196,34.928,34.821,4.701,4.865,10.861,12.011,9.054,12.627,9,0
2487,3,1410248,1415248,5.238,5.242,3.383,3.626,21.972,21.728,22.315,22.318,36.196,36.4,34.821,34.908,4.865,4.824,12.011,11.108,12.627,9.67,9,0
2488,3,1415248,1420248,5.242,5.239,3.626,3.658,21.728,21.373,22.318,22.297,36.4,36.293,34.908,35.46,4.824,4.66,11.108,10.081,9.67,10.081,9,0
2489,3,1420248,1425249,5.239,5.227,3.658,3.658,21.373,21.247,22.297,22.304,36.293,36.264,35.46,34.705,4.66,10.615,10.081,10.574,10.081,12.915,9,0
2490,3,1425249,1430248,5.227,5.227,3.658,3.655,21.247,21.002,22.304,22.308,36.264,36.148,34.705,35.663,10.615,4.865,10.574,9.259,12.915,9.013,9,0
2491,3,1430248,1435249,5.227,5.21,3.655,3.531,21.002,20.663,22.308,22.311,36.148,36.216,35.663,34.666,4.865,4.824,9.259,11.025,9.013,11.888,9,0
2492,3,1435249,1440249,5.21,5.21,3.531,3.531,20.663,20.21,22.311,22.308,36.216,37.088,34.666,35.267,4.824,4.742,11.025,11.231,11.888,9.999,9,0
2493,3,1109241,1114240,5.0,5.0,5.0,4.856,33.887,33.634,33.151,33.116,40.39,34.656,42.507,43.436,5.112,5.235,5.153,5.276,10.327,10.615,5,0
2494,3,1114240,1119241,5.0,5.98,4.856,3.606,33.634,32.668,33.116,33.102,34.656,33.417,43.436,42.342,5.235,5.153,5.276,5.235,10.615,11.436,5,0
2495,3,1119241,1124241,5.98,6.042,3.606,3.383,32.668,32.152,33.102,33.12,33.417,34.133,42.342,42.788,5.153,5.194,5.235,9.547,11.436,10.861,5,0
2496,3,1124241,1129241,6.042,6.044,3.383,3.287,32.152,31.403,33.12,33.165,34.133,43.383,42.788,42.265,5.194,5.235,9.547,5.522,10.861,10.697,5,1
2497,3,1129241,1134241,6.044,6.055,3.287,3.223,31.403,30.587,33.165,33.249,43.383,42.88,42.265,42.187,5.235,5.358,5.522,5.563,10.697,10.697,5,0
2498,3,1134241,1139242,6.055,6.062,3.223,3.193,30.587,29.664,33.249,33.333,42.88,34.221,42.187,43.407,5.358,4.988,5.563,5.522,10.697,10.943,5,0
2499,3,1139242,1144242,6.062,6.062,3.193,3.193,29.664,28.746,33.333,33.446,34.221,32.99,43.407,42.71,4.988,5.235,5.522,5.563,10.943,10.779,5,0
2500,3,1144242,1149242,6.062,6.094,3.193,3.212,28.746,27.882,33.446,33.586,32.99,33.368,42.71,42.207,5.235,5.235,5.563,5.604,10.779,11.436,5,1
2501,3,1149242,1154242,6.094,5.97,3.212,1.23,27.882,27.015,33.586,33.719,33.368,32.564,42.207,43.591,5.235,5.153,5.604,5.522,11.436,14.722,5,0
2502,3,1154242,1159243,5.97,4.93,1.23,0.653,27.015,26.317,33.719,33.863,32.564,32.429,43.591,42.439,5.153,4.906,5.522,5.687,14.722,11.231,5,0
2503,3,1159243,1164244,4.93,5.08,0.653,0.65,26.317,25.315,33.863,33.957,32.429,35.005,42.439,42.313,4.906,4.947,5.687,5.768,11.231,10.615,5,0
2504,3,1164244,1169243,5.08,5.08,0.65,0.646,25.315,24.464,33.957,34.045,35.005,34.656,42.313,43.0,4.947,5.153,5.768,6.302,10.615,10.861,5,1
2505,3,1169243,1174243,5.08,5.076,0.646,0.729,24.464,23.735,34.045,34.115,34.656,38.744,43.0,42.391,5.153,5.276,6.302,5.768,10.861,10.861,5,0
2506,3,1174243,1179244,5.076,5.073,0.729,0.729,23.735,23.565,34.115,34.22,38.744,41.95,42.391,42.342,5.276,5.276,5.768,6.96,10.861,10.902,5,0
2507,3,1179244,1184243,5.073,5.072,0.729,0.729,23.565,23.356,34.22,34.326,41.95,31.76,42.342,42.216,5.276,5.07,6.96,6.59,10.902,11.066,5,0
2508,3,1184243,1189244,5.072,4.995,0.729,0.775,23.356,22.922,34.326,34.392,31.76,36.942,42.216,42.71,5.07,5.112,6.59,6.138,11.066,10.984,5,0
2509,3,1189244,1194244,4.995,4.991,0.775,0.811,22.922,22.157,34.392,34.455,36.942,33.397,42.71,42.536,5.112,5.194,6.138,6.426,10.984,11.189,5,0
2510,3,1194244,1199244,4.991,4.988,0.811,0.811,22.157,21.629,34.455,34.487,33.397,32.39,42.536,42.826,5.194,5.317,6.426,5.851,11.189,14.968,5,1
2511,3,1199244,1204244,4.988,4.988,0.811,0.811,21.629,20.979,34.487,34.536,32.39,33.368,42.826,42.575,5.317,5.235,5.851,6.22,14.968,12.216,5,0
2512,3,1204244,1209245,4.988,4.988,0.811,0.811,20.979,20.474,34.536,34.578,33.368,33.155,42.575,42.381,5.235,4.906,6.22,6.22,12.216,11.066,5,0
2513,3,1209245,1214245,4.988,4.962,0.811,0.874,20.474,20.198,34.578,34.638,33.155,32.603,42.381,42.4,4.906,5.112,6.22,7.863,11.066,10.984,5,0
2514,3,1214245,1219245,4.962,4.962,0.874,0.884,20.198,20.036,34.638,34.704,32.603,34.23,42.4,43.136,5.112,5.317,7.863,8.849,10.984,10.984,5,0
2515,3,1219245,1224245,4.962,4.879,0.884,1.003,20.036,19.78,34.704,34.732,34.23,32.671,43.136,42.362,5.317,4.906,8.849,6.59,10.984,14.188,5,0
2516,3,792224,797224,5.0,5.0,5.093,5.016,10.913,11.367,20.089,20.089,35.489,35.877,35.954,35.809,5.276,5.604,5.933,6.056,5.933,6.056,21,0
2517,3,797224,802224,5.0,4.942,5.016,4.638,11.367,11.288,20.089,20.103,35.877,36.69,35.809,35.702,5.604,5.851,6.056,6.179,6.056,5.81,21,0
2518,3,802224,807225,4.942,4.76,4.638,4.158,11.288,11.032,20.103,20.096,36.69,36.652,35.702,35.615,5.851,5.563,6.179,6.22,5.81,5.687,21,0
